bg2010gj,bg2010ge,tr2020gj,tr2020ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G17014300041011,171430041011,G1701430004101,17143004101,1,1,1,1,1,1,1,1
G17014300041012,171430041012,G1701430004000,17143004000,0.0056858802,0,0,0,0,0,0,0
G17014300041012,171430041012,G1701430004101,17143004101,0.9943141198,1,1,1,1,1,1,1
G17014300041013,171430041013,G1701430004101,17143004101,0.9981160182,1,1,1,1,1,1,1
G17014300041013,171430041013,G1701430004102,17143004102,0.0018839818,0,0,0,0,0,0,0
G17014300041021,171430041021,G1701430003101,17143003101,0.0052967586,0,0,0,0,0,0,0
G17014300041021,171430041021,G1701430004102,17143004102,0.9947032414,1,1,1,1,1,1,1
G17014300041022,171430041022,G1701430004102,17143004102,1,1,1,1,1,1,1,1
G17014300042001,171430042001,G1701430004200,17143004200,1,1,1,1,1,1,1,1
G17014300042002,171430042002,G1701430003300,17143003300,0.0028550643,0.0027702723,0.0032459385,0.0069513853,0.0027996916,0.0026979251,0.0075986212,0.0000283352
G17014300042002,171430042002,G1701430004200,17143004200,0.9971449357,0.9972297277,0.9967540615,0.9930486147,0.9972003084,0.9973020749,0.9924013788,0.9999716648
G17014300042003,171430042003,G1701430004200,17143004200,0.9996883853,1,1,1,1,1,1,1
G17014300042003,171430042003,G1701430004300,17143004300,0.0003116147,0,0,0,0,0,0,0
G17014300043001,171430043001,G1701430004300,17143004300,1,1,1,1,1,1,1,1
G17014300043002,171430043002,G1701430002400,17143002400,0.0037545689,0.0031199348,0.0032979332,0.0024296492,0.0050863685,0.0045888822,0.0042955124,0.0067412233
G17014300043002,171430043002,G1701430004300,17143004300,0.9962454311,0.9968800652,0.9967020668,0.9975703508,0.9949136315,0.9954111178,0.9957044876,0.9932587767
G17014300044001,171430044001,G1701430004400,17143004400,1,1,1,1,1,1,1,1
G17014300044002,171430044002,G1701430004400,17143004400,1,1,1,1,1,1,1,1
G17014300044003,171430044003,G1701430002000,17143002000,0.0016477299,0,0,0,0,0,0,0
G17014300044003,171430044003,G1701430004400,17143004400,0.9983522701,1,1,1,1,1,1,1
G17014300044004,171430044004,G1701430004400,17143004400,1,1,1,1,1,1,1,1
G17014300045001,171430045001,G1701430004500,17143004500,1,1,1,1,1,1,1,1
G17014300045002,171430045002,G1701430004500,17143004500,0.999912149,1,1,1,1,1,1,1
G17014300045002,171430045002,G1701430004802,17143004802,0.000087851,0,0,0,0,0,0,0
G17014300045003,171430045003,G1701430004500,17143004500,1,1,1,1,1,1,1,1
G17014300045004,171430045004,G1701430004500,17143004500,1,1,1,1,1,1,1,1
G17014300046001,171430046001,G1701430004600,17143004600,0.9978754428,1,1,1,1,1,1,1
G17014300046001,171430046001,G1701430004802,17143004802,0.0021245572,0,0,0,0,0,0,0
G17014300046002,171430046002,G1701430004600,17143004600,1,1,1,1,1,1,1,1
G17014300046003,171430046003,G1701430004600,17143004600,1,1,1,1,1,1,1,1
G17014300046004,171430046004,G1701430004600,17143004600,1,1,1,1,1,1,1,1
G17014300048011,171430048011,G1701430004801,17143004801,0.9999762685,1,1,1,1,1,1,1
G17014300048011,171430048011,G1701430004902,17143004902,0.0000237315,0,0,0,0,0,0,0
G17014300048012,171430048012,G1701430004801,17143004801,1,1,1,1,1,1,1,1
G17014300048013,171430048013,G1701430004801,17143004801,1,1,1,1,1,1,1,1
G17014300048021,171430048021,G1701430004802,17143004802,1,1,1,1,1,1,1,1
G17014300048022,171430048022,G1701430004802,17143004802,1,1,1,1,1,1,1,1
G17014300048023,171430048023,G1701430004802,17143004802,1,1,1,1,1,1,1,1
G17014300049011,171430049011,G1701430004901,17143004901,1,1,1,1,1,1,1,1
G17014300049012,171430049012,G1701430004901,17143004901,1,1,1,1,1,1,1,1
G17014300049013,171430049013,G1701430004901,17143004901,1,1,1,1,1,1,1,1
G17014300049014,171430049014,G1701430004801,17143004801,0.0000526738,0,0,0,0,0,0,0
G17014300049014,171430049014,G1701430004901,17143004901,0.9998076056,0.9938650307,0.9923518164,0.9921671018,0.9923076923,0.9927272727,0.9935205184,0.9824561404
G17014300049014,171430049014,G1701430004902,17143004902,0.0001397206,0.0061349693,0.0076481836,0.0078328982,0.0076923077,0.0072727273,0.0064794816,0.0175438596
G17014300049021,171430049021,G1701430004902,17143004902,1,1,1,1,1,1,1,1
G17014300049022,171430049022,G1701430004902,17143004902,1,1,1,1,1,1,1,1
G17014300049023,171430049023,G1701430004000,17143004000,0.0000322254,0,0,0,0,0,0,0
G17014300049023,171430049023,G1701430004902,17143004902,0.9999677746,1,1,1,1,1,1,1
G17014300050001,171430050001,G1701430000900,17143000900,0.0360654239,0,0,0,0,0,0,0
G17014300050001,171430050001,G1701430005000,17143005000,0.9639345761,1,1,1,1,1,1,1
G17014300050002,171430050002,G1701430005000,17143005000,1,1,1,1,1,1,1,1
G17014300050003,171430050003,G1701430005000,17143005000,1,1,1,1,1,1,1,1
G17014500301001,171450301001,G1701450030100,17145030100,0.9999838208,1,1,1,1,1,1,1
G17014500301001,171450301001,G1701450030300,17145030300,0.0000161792,0,0,0,0,0,0,0
G17014500301002,171450301002,G1701450030100,17145030100,1,1,1,1,1,1,1,1
G17014500301003,171450301003,G1701450030100,17145030100,1,1,1,1,1,1,1,1
G17014500301004,171450301004,G1701450030100,17145030100,1,1,1,1,1,1,1,1
G17014500302001,171450302001,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500302002,171450302002,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500302003,171450302003,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500302004,171450302004,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500302005,171450302005,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500302006,171450302006,G1701450030200,17145030200,1,1,1,1,1,1,1,1
G17014500303001,171450303001,G1701450030100,17145030100,0.0000004602,0.0000015957,0.0000012966,0.0000013744,0.0000014575,0.0000012912,0.0000015273,0.0000010329
G17014500303001,171450303001,G1701450030300,17145030300,0.9999995398,0.9999984043,0.9999987034,0.9999986256,0.9999985425,0.9999987088,0.9999984727,0.9999989671
G17014500303002,171450303002,G1701450030300,17145030300,1,1,1,1,1,1,1,1
G17014500303003,171450303003,G1701450030300,17145030300,1,1,1,1,1,1,1,1
G17014500304001,171450304001,G1701450030400,17145030400,1,1,1,1,1,1,1,1
G17014500304002,171450304002,G1701450030400,17145030400,1,1,1,1,1,1,1,1
G17014500304003,171450304003,G1701450030400,17145030400,1,1,1,1,1,1,1,1
G17014500305001,171450305001,G1701450030500,17145030500,1,1,1,1,1,1,1,1
G17014500305002,171450305002,G1701450030500,17145030500,1,1,1,1,1,1,1,1
G17014500306001,171450306001,G1701450030600,17145030600,1,1,1,1,1,1,1,1
G17014500306002,171450306002,G1701450030600,17145030600,1,1,1,1,1,1,1,1
G17014500306003,171450306003,G1701450030600,17145030600,1,1,1,1,1,1,1,1
G17014500306004,171450306004,G1701450030600,17145030600,1,1,1,1,1,1,1,1
G17014709545001,171479545001,G1701470954500,17147954500,1,1,1,1,1,1,1,1
G17014709545002,171479545002,G1701470954500,17147954500,1,1,1,1,1,1,1,1
G17014709545003,171479545003,G1701470954500,17147954500,1,1,1,1,1,1,1,1
G17014709545004,171479545004,G1701470954500,17147954500,0.9935928214,0.9999817596,0.9999824738,0.9999805101,0.9999804277,0.9999814416,0.9999847239,0.9999397847
G17014709545004,171479545004,G1701470954600,17147954600,0.0064071786,0.0000182404,0.0000175262,0.0000194899,0.0000195723,0.0000185584,0.0000152761,0.0000602153
G17014709546001,171479546001,G1701470954500,17147954500,0.0088260551,0,0,0,0,0,0,0
G17014709546001,171479546001,G1701470954600,17147954600,0.9911739449,1,1,1,1,1,1,1
G17014709546002,171479546002,G1701470954600,17147954600,1,1,1,1,1,1,1,1
G17014709546003,171479546003,G1701470954600,17147954600,1,1,1,1,1,1,1,1
G17014709546004,171479546004,G1701470954600,17147954600,1,1,1,1,1,1,1,1
G17014709546005,171479546005,G1701470954600,17147954600,1,1,1,1,1,1,1,1
G17014709547001,171479547001,G1701470954700,17147954700,1,1,1,1,1,1,1,1
G17014709547002,171479547002,G1701470954700,17147954700,1,1,1,1,1,1,1,1
G17014709547003,171479547003,G1701470954700,17147954700,0.9999966751,0.9999992275,0.9999989963,0.999998564,0.999999111,0.9999991953,0.9999988332,1
G17014709547003,171479547003,G1701470954800,17147954800,0.0000033249,0.0000007725,0.0000010037,0.000001436,0.000000889,0.0000008047,0.0000011668,0
G17014709547004,171479547004,G1701470954700,17147954700,1,1,1,1,1,1,1,1
G17014709548001,171479548001,G1701470954500,17147954500,0.0000012757,0,0,0,0,0,0,0
G17014709548001,171479548001,G1701470954800,17147954800,0.9999987243,1,1,1,1,1,1,1
G17014709548002,171479548002,G1701470954800,17147954800,1,1,1,1,1,1,1,1
G17014709548003,171479548003,G1701470954800,17147954800,1,1,1,1,1,1,1,1
G17014709548004,171479548004,G1701470954800,17147954800,1,1,1,1,1,1,1,1
G17014909524001,171499524001,G1701490952400,17149952400,1,1,1,1,1,1,1,1
G17014909524002,171499524002,G1700010010301,17001010301,0.0000179769,0.000103499,0.0001364976,0.0001718236,0.0001242309,0.0001016623,0.000157616,0
G17014909524002,171499524002,G1700090970400,17009970400,0.0000823291,0,0,0,0,0,0,0
G17014909524002,171499524002,G1701490952400,17149952400,0.9998996939,0.999896501,0.9998635024,0.9998281764,0.9998757691,0.9998983377,0.999842384,1
G17014909524003,171499524003,G1701490952400,17149952400,0.9993009292,0.9952531646,0.993902439,0.9944134078,0.9960784314,0.9967637383,0.9951456311,1
G17014909524003,171499524003,G1701490952500,17149952500,0.000693346,0.0047468354,0.006097561,0.0055865922,0.0039215686,0.003236246,0.0048543689,0
G17014909524003,171499524003,G1701490952600,17149952600,0.0000057248,0,0,0,0,0.0000000157,0,0
G17014909524004,171499524004,G1701490952400,17149952400,1,1,1,1,1,1,1,1
G17014909525001,171499525001,G1701490952500,17149952500,1,1,1,1,1,1,1,1
G17014909525002,171499525002,G1701490952500,17149952500,1,1,1,1,1,1,1,1
G17014909525003,171499525003,G1700010010600,17001010600,0.0000145609,0,0,0,0,0,0,0
G17014909525003,171499525003,G1701490952500,17149952500,0.9999854391,1,1,1,1,1,1,1
G17014909526001,171499526001,G1701490952600,17149952600,0.9998645028,1,1,1,1,1,1,1
G17014909526001,171499526001,G1701490952800,17149952800,0.0001354972,0,0,0,0,0,0,0
G17014909526002,171499526002,G1701490952500,17149952500,0.096151503,0.0229508197,0.0211864407,0.0167597765,0.0233463035,0.0185185185,0.0246305419,0.0185185185
G17014909526002,171499526002,G1701490952600,17149952600,0.903848497,0.9770491803,0.9788135593,0.9832402235,0.9766536965,0.9814814815,0.9753694581,0.9814814815
G17014909526003,171499526003,G1701490952600,17149952600,1,1,1,1,1,1,1,1
G17014909526004,171499526004,G1701490952600,17149952600,1,1,1,1,1,1,1,1
G17014909526005,171499526005,G1701490952600,17149952600,1,1,1,1,1,1,1,1
G17014909527001,171499527001,G1701490952600,17149952600,0.0529400625,0.0067491564,0.0084507042,0.0081632653,0.0082417582,0.0101265823,0.0039370079,0.0181818182
G17014909527001,171499527001,G1701490952700,17149952700,0.9470599375,0.9932508436,0.9915492958,0.9918367347,0.9917582418,0.9898734177,0.9960629921,0.9818181818
G17014909527002,171499527002,G1701490952600,17149952600,0.0320343148,0.0279642058,0.0273972603,0.0310077519,0.0269541779,0.0265700483,0.0315789474,0.011627907
G17014909527002,171499527002,G1701490952700,17149952700,0.9679656852,0.9720357942,0.9726027397,0.9689922481,0.9730458221,0.9734299517,0.9684210526,0.988372093
G17014909527003,171499527003,G1701490952700,17149952700,1,1,1,1,1,1,1,1
G17014909527004,171499527004,G1701490952700,17149952700,1,1,1,1,1,1,1,1
G17014909527005,171499527005,G1701490952700,17149952700,1,1,1,1,1,1,1,1
G17014909528001,171499528001,G1701490952700,17149952700,0.0000876927,0.0029905622,0.0039035594,0.0050907526,0.0037382027,0.0030498707,0.0043559032,0.000047838
G17014909528001,171499528001,G1701490952800,17149952800,0.9999123073,0.9970094378,0.9960964406,0.9949092474,0.9962617973,0.9969501293,0.9956440968,0.999952162
G17014909528002,171499528002,G1701490952800,17149952800,1,1,1,1,1,1,1,1
G17014909528003,171499528003,G1701490952800,17149952800,1,1,1,1,1,1,1,1
G17015109712001,171519712001,G1701510971200,17151971200,0.9999977886,1,1,1,1,0.9999926265,1,1
G17015109712001,171519712001,G1701650956200,17165956200,0.0000022114,0,0,0,0,0.0000073735,0,0
G17015109712002,171519712002,G1701510971200,17151971200,1,1,1,1,1,1,1,1
G17015109713001,171519713001,G1701510971300,17151971300,1,1,1,1,1,1,1,1
G17015109713002,171519713002,G1701510971300,17151971300,1,1,1,1,1,1,1,1
G17015309710001,171539710001,G1700870977800,17087977800,0.0015941499,0.0002736576,0.0003384712,0.0003312915,0.0002024559,0.0001795176,0.0002566343,0
G17015309710001,171539710001,G1701530971000,17153971000,0.9984058501,0.9997263424,0.9996615288,0.9996687085,0.9997975441,0.9998204824,0.9997433657,1
G17015309710002,171539710002,G1701530971000,17153971000,1,1,1,1,1,1,1,1
G17015309710003,171539710003,G1701530971000,17153971000,1,1,1,1,1,1,1,1
G17015309710004,171539710004,G1701530971000,17153971000,0.9925853418,1,1,1,1,1,1,1
G17015309710004,171539710004,G2100070950200,21007950200,0.0074146582,0,0,0,0,0,0,0
G17015309711001,171539711001,G1701530971100,17153971100,1,1,1,1,1,1,1,1
G17015309711002,171539711002,G1701530971100,17153971100,1,1,1,1,1,1,1,1
G17015309711003,171539711003,G1701530971100,17153971100,1,1,1,1,1,1,1,1
G17015309711004,171539711004,G1701530971100,17153971100,1,1,1,1,1,1,1,1
G17015509545001,171559545001,G1701550954500,17155954500,1,1,1,1,1,1,1,1
G17015509545002,171559545002,G1701550954500,17155954500,1,1,1,1,1,1,1,1
G17015509545003,171559545003,G1701550954500,17155954500,1,1,1,1,1,1,1,1
G17015509545004,171559545004,G1701550954500,17155954500,1,1,1,1,1,1,1,1
G17015509546001,171559546001,G1701550954600,17155954600,1,1,1,1,1,1,1,1
G17015509546002,171559546002,G1701550954600,17155954600,1,1,1,1,1,1,1,1
G17015509546003,171559546003,G1701230961100,17123961100,0.0000105771,0,0,0,0,0,0,0
G17015509546003,171559546003,G1701550954600,17155954600,0.9999894229,1,1,1,1,1,1,1
G17015509546004,171559546004,G1701550954600,17155954600,1,1,1,1,1,1,1,1
G17015709505001,171579505001,G1701570950500,17157950500,1,1,1,1,1,1,1,1
G17015709505002,171579505002,G1701570950500,17157950500,1,1,1,1,1,1,1,1
G17015709505003,171579505003,G1701570950500,17157950500,1,1,1,1,1,1,1,1
G17015709506001,171579506001,G1701570950600,17157950600,1,1,1,1,1,1,1,1
G17015709506002,171579506002,G1701570950600,17157950600,0.9974784873,0.9973357016,0.9977037887,0.9968944099,0.9978540773,0.9979757085,0.9971509972,1
G17015709506002,171579506002,G1701570950700,17157950700,0.0025215127,0.0026642984,0.0022962113,0.0031055901,0.0021459227,0.0020242915,0.0028490028,0
G17015709506003,171579506003,G1701570950600,17157950600,1,1,1,1,1,1,1,1
G17015709506004,171579506004,G1701570950500,17157950500,0.0004215536,0.0000496713,0.0000515771,0.0000590482,0.0000477624,0.0000451996,0.0000665613,0.0000110598
G17015709506004,171579506004,G1701570950600,17157950600,0.9995784464,0.9999503287,0.9999484229,0.9999409518,0.9999522376,0.9999548004,0.9999334387,0.9999889402
G17015709506005,171579506005,G1701570950600,17157950600,1,1,1,1,1,1,1,1
G17015709507001,171579507001,G1701570950700,17157950700,1,1,1,1,1,1,1,1
G17015709507002,171579507002,G1701570950600,17157950600,0.0000213691,0,0,0,0,0,0,0
G17015709507002,171579507002,G1701570950700,17157950700,0.9999786309,1,1,1,1,1,1,1
G17015709507003,171579507003,G1701570950700,17157950700,1,1,1,1,1,1,1,1
G17015709507003,171579507003,G1701570950800,17157950800,0,0,0,0,0,0,0,0
G17015709508001,171579508001,G1701570950800,17157950800,1,1,1,1,1,1,1,1
G17015709508002,171579508002,G1701570950800,17157950800,1,1,1,1,1,1,1,1
G17015709508003,171579508003,G1701570950800,17157950800,1,1,1,1,1,1,1,1
G17015709508004,171579508004,G1701570950800,17157950800,1,1,1,1,1,1,1,1
G17015709509001,171579509001,G1701330600502,17133600502,0.0002672758,0.0000098209,0.0000089542,0.0000116053,0.0000082895,0.0000075881,0,0.0000441696
G17015709509001,171579509001,G1701570950900,17157950900,0.9997327242,0.9999901791,0.9999910458,0.9999883947,0.9999917105,0.9999924119,1,0.9999558304
G17015709509002,171579509002,G1701570950900,17157950900,1,1,1,1,1,1,1,1
G17015709509002,171579509002,G1701570951000,17157951000,0,0,0,0,0,0,0,0
G17015709509003,171579509003,G1701570950900,17157950900,1,1,1,1,1,1,1,1
G17015709509004,171579509004,G1701570950900,17157950900,1,1,1,1,1,1,1,1
G17015709510001,171579510001,G1701570951000,17157951000,1,1,1,1,1,1,1,1
G17015709510002,171579510002,G1701570951000,17157951000,1,1,1,1,1,1,1,1
G17015709510003,171579510003,G1701570951000,17157951000,1,1,1,1,1,1,1,1
G17015709510003,171579510003,G1701570951300,17157951300,0,0,0,0,0,0,0,0
G17015709511001,171579511001,G1701570951100,17157951100,1,1,1,1,1,1,1,1
G17015709511002,171579511002,G1701570951100,17157951100,1,1,1,1,1,1,1,1
G17015709511003,171579511003,G1701570951100,17157951100,1,1,1,1,1,1,1,1
G17015709511004,171579511004,G1701570951100,17157951100,1,1,1,1,1,1,1,1
G17015709512001,171579512001,G1701570951202,17157951202,1,1,1,1,1,1,1,1
G17015709512002,171579512002,G1701570951201,17157951201,1,1,1,1,1,1,1,1
G17015709512003,171579512003,G1701570951201,17157951201,1,1,1,1,1,1,1,1
G17015709513001,171579513001,G1701570951300,17157951300,1,1,1,1,1,1,1,1
G17015709513002,171579513002,G1701570951201,17157951201,0.0029086606,0,0,0,0,0.0034482759,0,0
G17015709513002,171579513002,G1701570951300,17157951300,0.9970913394,1,1,1,1,0.9965517241,1,1
G17015709513003,171579513003,G1701570951300,17157951300,1,1,1,1,1,1,1,1
G17015709513004,171579513004,G1701570951300,17157951300,1,1,1,1,1,1,1,1
G17015909779001,171599779001,G1700790977500,17079977500,0.0000841072,0,0,0,0,0,0,0
G17015909779001,171599779001,G1701590977900,17159977900,0.9999158928,1,1,1,1,1,1,1
G17015909779002,171599779002,G1701590977900,17159977900,0.9999388374,0.9975328947,0.997983871,0.9973753281,0.9980392157,0.9983974359,0.9978165939,1
G17015909779002,171599779002,G1701590978000,17159978000,0.0000611626,0.0024671053,0.002016129,0.0026246719,0.0019607843,0.0016025641,0.0021834061,0
G17015909779002,171599779002,G1701590978100,17159978100,0,0,0,0,0,0,0,0
G17015909779003,171599779003,G1701590977900,17159977900,0.9999902012,1,1,1,1,1,1,1
G17015909779003,171599779003,G1701590978300,17159978300,0.0000097988,0,0,0,0,0,0,0
G17015909779004,171599779004,G1701590977900,17159977900,1,1,1,1,1,1,1,1
G17015909780001,171599780001,G1701590978000,17159978000,1,1,1,1,1,1,1,1
G17015909780002,171599780002,G1701590978000,17159978000,1,1,1,1,1,1,1,1
G17015909781001,171599781001,G1701590978100,17159978100,1,1,1,1,1,1,1,1
G17015909781002,171599781002,G1701590978100,17159978100,1,1,1,1,1,1,1,1
G17015909782001,171599782001,G1701590978200,17159978200,0.9868118769,0.996334837,0.996652193,0.9960852478,0.9973720098,0.9968988735,0.9975341149,0.9970486438
G17015909782001,171599782001,G1701590978300,17159978300,0.0131881231,0.003665163,0.003347807,0.0039147522,0.0026279902,0.0031011265,0.0024658851,0.0029513562
G17015909782002,171599782002,G1701590978200,17159978200,0.995543115,1,1,1,1,1,1,1
G17015909782002,171599782002,G1701590978300,17159978300,0.004456885,0,0,0,0,0,0,0
G17015909783001,171599783001,G1701590978300,17159978300,1,1,1,1,1,1,1,1
G17015909783002,171599783002,G1701590978200,17159978200,0.0000133081,0.0003122507,0.0003928315,0.0003454688,0.000254499,0.0002387799,0.0003018036,0
G17015909783002,171599783002,G1701590978300,17159978300,0.9999866919,0.9996877493,0.9996071685,0.9996545312,0.999745501,0.9997612201,0.9996981964,1
